,tweet,label
237,<e>Romney </e>transfers $12M to NRSC/NRCC (which can not coordinate w him) + $32M to 4 state parties (which he hopes will): http://t.co/bPJUL8tF,0
238,<e>Romney</e>'s 12 Million Jobs Pledge Based On Totally<a> Bogus Math </a>http://t.co/K52CKVLH via @mattyglesias,-1
239,"Missing from <e>Romney</e>'s tax plan: Reality: Even under the most generous economic assumptions, Mitt Romney's tax pl... http://t.co/F2VZi1aA",-1
240,<e>Romney </e>momentum translating into electoral gains? http://t.co/GvXaOUkh via @sharethis,0
241,"Kuddos to Howard Dean! ""<e>Romney </e>doesn't care about the issues, he wants to be president.""  Well put!",-1
242,<e>Mitt </e>tryna be a Hitler,-1
243,<e>Mitt Romney</e>: <a>WRONG for women's health' </a>http://t.co/FeWdfgy9 #Obama2012,-1
244,chardLui See Richard! Next time do not cut your guest off when he is telling the truth about <e>Mitt</e>'s way of governing! @MSNBC,0
245,<e>Mitt Romney</e> just like die fucking hell no one likes you,-1
246,nAtHome I sure hope <e>Mitt </e>is ready for his next job as a Greeter at Wal Mart...,-1
247,"Governor Howard Dean:  ""<e>Romney </e>doesn't care about having a plan, he just wants to be president.  He's running a hocus-pocus campaign""",-1
248,Two degrees from Harvard and <e>Romney</e> still can not be honest about what will happen when<a> millionaires get another tax break</a>? #MittMath,-1
249,i will cry if <e>romney </e>becomes president and takes away birth control; keeping us from getting pregnant isnt the only use for it,-1
250,ill haha fantastic. they have some brilliant <e>mitt romney </e>ones too.  BTW YES - i have been in paris since july! staying 18 months or so.,0
251,"Scene from the WH this morning: ""What, I really am debating Gov.v<e>Romney </e>again?! Eff me! I thought it was all just a bad dream.""",-1
252,"If <e>Romney</e> become president we better start reading the Terms and Conditions to stuff,because we might sign and agree to slavery.",-1
253,<e>Romney</e>Is <a>Attacked by His Father</a>’s Longtime Aide: http://t.co/5att5wr3,-1
254,The <e>Romney-Ryan </e>Ticket is Anti-Choice | NARAL Pro-Choice America VIDEO: http://t.co/M5v24Kw6 #masen #p2 #mapoli #tcot,-1
255,<e>mitt</e>-meleon changing colors on the fly on stage at #debates2012,-1
256,"<e>Romney </e>you was not with us eating romen noodles in the projects bitch YOU DON""T NO THE STRUGGLE #voteobama !!!! 😂😂😂😭😭",-1
257,<e>Romney </e>probably has a tiny <a>dick</a>,-1
258,How come <e>Romney</e> brings up green cards &amp; immigration when a Hispanic asks a question? Racist ass.,-1
259,"What is your point in repeating irreverent shit over again? Obviously, <e>Romney</e>doesnt understand what the definition of a STRAIGHT answer...",-1
260,". The #<e>Romney </e>has<a> lied</a>, and his policies will not work. #sketchydeal #debates #FactsMatter",-1
261,Did <e>Romney </e>just say he wants to give all our jobs to foreigners with a degree? How would that help us out? #debate,-1
262,<e>Romney </e>won't be able to accomplish one thing as president if he can not even explain his plan thoroughly as a candidate.,-1
263,"Having a CAREER is important to me...<e>Romney </e>says college grads do not have jobs, yet I had 3 offers PRIOR to me graduating",-1
264,The only reason the unemployment rate is low because too many people have already lost their jobs <e>Romney </e>Dumb Ass......that made no sense,-1
265,<e>Romney </e>is not as on his game,-1
266,<e>Romney </e>is so shady its ridiculous.  He has <a>no convictions about anything.</a>,-1
267,"<e>Romney</e>, no one cares cause you also have immigrants working at your house in Massachusettes.",-1
268,<e>MIT Romney </e>just <a>contradicted his self</a>.,-1
269,"<e>Romney</e>:""I like Mexicans, as long as they came here on a private jet.""",-1
270,Everybody knows <e>Romney </e>is lying he is a walking <a>contradiction</a>,-1
271,Never forget that! The<a> middle class does not exist </a>for <e>Romney</e>,-1
272,I just realized <e>Romney </e>looks like Mr Fantastic from the Fantastic Four. Not related to anything but I may have an idea for a reboot,0
273,<e>Romney</e> is promising a bunch of crap that I'll doubt will ever happen.,-1
274,<e>Romney </e>is writing off the Latino vote. This is purely for his base.,-1
275,"I agree 100% with <e>Romney</e>'s <a>immigration policy</a>.   GET IN LINE BITCHES, GET IN LINE.",1
276,finally! <e>Romney</e> said sum shit i like.,1
277,<e>Romney </e><a>fucken up immigration</a> -.- #LetItBe,-1
278,It took <e>Mitt </e>3 tries to get Lorraine's name right. Deaf jerk.,-1
279,<e>Romney </e>is Tremendous Repeat.... he is trying to stay on his feet with the same Jabs,-1
280,<e>Romney </e>I have a question for you: are you personally better off now than four years ago?,0
281,Kidding me?..<e>Romney</e> makes NO-SENSE on this<a> immigration topic</a>!,-1
282,It's<e> Romney</e>'s time now. He's standing strong. Love it when he talks so much sense!,1
283,<e>Romney </e>looks like a cartoon character.,-1
284,Yuck. Would <e>Romney </e>stop the bulls**t hand jesters. We know which way down is,-1
285,just answer the damn question <e>romney </e>- #obamawinning,-1
286,Hahah well said <e>Romney</e>. If they are smart and have a diploma give them a green card,1
287,FUCK <e>ROMNEY</e>!,-1
288,"<e>Romney</e>: ""You should not have to hire a lawyer to get into this country legally."" I think he just shat on an entire industry there.",-1
289,I do not think <e>Romney</e> answered her question let alone is going to do what he said! He does<a> not care about immigrants</a>!,-1
290,<e>Romney</e>: Some of my favorite servants are immigrants!,-1
291,"<e>Romney</e>: ""I would let immigrants become citizens by sending them to fight in Iran."" #debate",-1
292,Watching the clock run out over <e>Romney</e>'s shoulder is a delicious visual metaphor.,0
293,<e>Mitt </e>can suck a dick.,-1
294,"We are fucked if <e>romney </e>wins, smh.. How could people even consider voting for this man ? Why is he running ?",-1
295,<e>Mitt Romney </e>is political Mad Libs. He'll say whatever you want to hear.,-1
296,"<e>Mitt Romney </e>got adhd, he was waayyyy off topic",-1
297,<e>Romney </e>ass is a bitchh he DNT be talking about SHYT relevant,-1
298,"<e>Romney</e> just the other week called immigrants ""the others"". He has no plan for them.",-1
299,<e>Romney</e> is so unprofessional,-1
300,<e>Romney</e> was for shipping American jobs to China before he was against it. #debate,-1
301,Our America is middle class America. Our America is young America. <e>Romney</e> is trying to eliminate these things. Which is why he will not win.,-1
302,<e>Romney </e>is like a broken record..,-1
303,"A <e>Romney </e>presidency would be great unless you are poor, gay, Mexican, Black, a woman, a student, or a dog. #debates #leadfromwithin",-1
304,"<e>Romney </e>thinks violence is caused by single moms . No boo , I was raised by a single mom along with others I know . &amp; we do not rely on violence",-1
305,"Audience member: ""<e>Mitt Romney</e>, do you like steak?"" <e>Mitt Romney</e>: ""Blue is my favorite color."" #debates",-1
306,<e>Romney </e>you do not know the struggle of growing up in a single parent home..,-1
307,"<e>Mitt</e>'s <a>unsure about his gun policy</a>, so he wants to talk about something he knows a lot about: women.",-1
308,"Mr <e>Romney</e>, what color is grass?   <e>Mitt Romney</e>: ""when the president took office...grass was something that needed to be cut, I love eggs...",-1
309,"<e>Romney </e>keep saying ""If I was president..."" And ""When I become president"" BITCH!!!!! You're not going to be the President!!!",-1
310,Of course <e>Mitt</e> blames single moms. Republicans believe everything unfortunate that happens to women is their fault.,-1
311,Wait. <e>Romney </e>is talking about two parent households on a AK-47 question? Now he pivots to Fast &amp; Furious. <e>Mitt</e> is LOST.,-1
312,"<e>Romney</e>, Fuck around with year old fuck around, till year oldu fuck around and get NO votes.",-1
313,"#<e>Romney </e>cant even follow debate instructions, HOW CAN HE RUN A COUNTRY",-1
314,"<e>Romney </e>said if you do not know your daddy, you am not shit...cause your mama can not raise you.",-1
315,"<e>Romney</e>: ""Guns do not kill people, slutty moms do.""",-1
316,Only piece of advice <e>Romney </e>should be giving the president...is how to run an Olympic committee not a country! #FB,-1
317,<e>Mitt Romney </e>completely <a>lied on his stance on contraception</a>–he would put your boss between women&amp;their docs http://t.co/E27Tj1xd #SketchyDeal,-1
318,<e>Romney </e>just keeps saying what he WANTS to do. Not what he is GOING to do.,-1
319,<e>Romney </e>will change the name of assault weapons to really good hunting rifles.,-1
320,Anyone else starting to think <e>Romney </e>may be the antichrist?,-1
321,Can't fucking stand <e>Romney</e>'s ugly ass smerk in the backround,-1
322,<e>Romney</e> is such a dirt bag.,-1
323,I'm so tired of <e>mitt romney</e>'s voice goodnight,-1
324,I think <e>Romney </e>would run a good company NOT a good COUNTRY!!!,-1
325,<e>Mitt Romney </e>reminds me of the guy in high school who only has friends because his parents have a swimming pool #debates #debate2012,-1
326,"MR. <e>ROMNEY </e>How do you spell dog?  Well you see, dog is an easy word, while getting a byourger in AL, a family came to me and said i lost my dog...",-1
327,"So basically single mothers raise killers and dope boys? Work,<e>Mitt</e>.",-1
328,<e>Mitt Romney </e>is like a Best Buy employee trying to sell you something he cannot fully explain. #debate #debate,-1
329,<e>Romney </e>what color is the sky? <e>Romney</e>: That's a very good question. We had a sky back when I governed Massachusetts. I like flowers.,-1
330,<e>Romney </e>said he was given binders full of women. damn when they ton give me binders full of women. binders nigga. binders b,-1
331,<e>Romney </e>strikes me as a man without empathy. It may even be a pathology. Not a good quality in a leader. #2012Debate,-1
332,<e>Romney </e>look like he belong in a Viagra Commercial...,-1
333,"I do not care what you think, <e>Romney</e> wants the rich to get richer, and the poor to get poorer</a>. Equal America is not on his list.",-1
334,Wanna hear a joke? <e>Mitt Romney</e>.,-1
335,<e>Mitt Romney</e> is a humanitarian as long as you <a>don't consider women humans</a>. #debates #debate2012,-1
336,i wonder if the people who like <e>romney</e> actually know he is a homophobic<a> racist sexist asswipe</a> and just choose to ignore it.,-1
337,I love how <e>Romney</e> was like i care about 100% of the people. you literally just said 47% of the people pretend to be victims. get it together,-1
338,"<e>mitt </e>looks very presidential to me when I mute the tv, close my left eye and look at him with only 47% of my right eye open!",-1
339,"This is not so bad for <e>Romney</e>.  He can easily win this without single moms, immigrants, the middle class or all women. #debate",-1
340,<e>Romney</e> just won me over! Done! Lets go vote!,0
341,<e>Romney</e> talks about women like he is never met one in his life.,-1
342,"<e>Mitt Romney </e>says ""Government </a>does notcreate jobs</a>"" so put me in charge and ill prove it? #Debate",-1
343,"If <e>Mitt Romney</e> can not address the questions that the moderator asks, how will he address the issues that our nation faces ? #WeWantAnswers",-1
344,<e>Mitt</e>just said he will create more jobs but not with trickle down govt. I do not think he understands how that works because that is his PLAN,-1
345,<e>Mitt Romney</e> got caught <a>LYING during </a>the #debate by moderator Candy Crowley,-1
346,"Any woman who votes for <e>Romney</e> must hate her rights, and have no self-respect. #ignorant",-1
347,"I'm so confused as to what <e>Romney</e>'s plan is, it changes every time.",-1
348,<e>Mitt Romney </e>is a humanitarian as long as you do not consider women humans. #debates #debate2012,-1
349,I do not think enough people touch on the fact that <e>Romney</e> acts just like a bully.,-1
350,also <e>romney </e>stop saying you made the Massachusetts education what it was... we all know that was #devalpatrick #tryagain #<e>romney</e>who?,-1
351,<e>Romney</e>'s<a> body language and condescending tone towards women</a> (including the moderator) shows the mindset of his sexist policies.,-1
352,I hired a woman once. <e>Mitt Romney</e> you are a true modern day feminist ugh props to you bravo etc,-1
353,<e>Romney</e> is a bully.,-1
354,<e>Romney</e>:  <a>Government does not create jobs</a>. Please give me this government job.,-1
355,"Also remember when <e>Romney</e> said his plan for women was ""flexible hours"" so they can cook and clean for their families? Because FUCK. #debates",-1
356,<e>Mitt Romney</e> knows the pain of your middle class females.,-1
357,I applaud <e>Mitt Romney </e>for<a> his patience</a>. It must be frustrating to be interrupted every time he tries to speak; Unimpressed by the moderator,1
358,<e>Romney </e>should be president.,1
359,How totally fucked up that <e>Romney</e> links mass shootings to single parenthood. Wow. Just wow. #debate #debate2012,-1
360,So <e>Romney</e> has a <a>binder full of women</a>? No little black book?,-1
361,RT @americasvoice: <e>Romney<e> tries to walk back everything he said on #immigration during primaries #debates // which is a good thing,-1
362,During his Presidency the Deficit is now right under 1.1 trillion dollars! <a>Quit lying </a><e>Romney<e>!,-1
363,Does <e>Mitt<e> know what a gallon of milk cost? Does he know what it feels like to tell your kids no because you can not afford it? #YouCantRelateToMe,-1
364,"I'm suprised <e>Romney</e> let the debate go this late, though. Shouldn't Candy Crowley be home cooking dinner for her family? #debate",-1
365,I sincerely question the sanity of anyone who supports <e>Mitt Romney</e>. Especially at this point after he is said SOOOO many dumbass things.,-1
366,"<e>Mitt Romney</e>: ""I care about 100% of the American people. But if you are poor, you are as good as Chinese to me."" #47Percent #hofstradebate",-1
367,"<e>Romney </e>said borrow money from your parents for college"" bitch I can barely get $5 from my mom, what makes you think I can get $30,000?",-1
368,Oh <e>Romney</e> your <a>sexism and blatant racism </a>would be funny if it were not so real. #<e>Romney</e> The comments about China alone... Bro seriously?,-1
369,<e>Romney</e> was a <a>disaster on immigration </a>...,-1
370,<e>Romney</e> has a binder full of women.  You know who else does?  Serial killers.,-1
371,Can't wait for <e>Mitt </e>to bring the iPhone factories to my neighborhood.  I totally need a job that pays a dollar per day.,-1
372,seriously though <e>mitt romney</e>'s voice is FUCKING terrifying.,-1
373,"<e>Romney</e>'s immigration plan is going door to door with a Benjamin Moore Paint sample. If you are darker than Burnt Sienna, you are gone. #debate",-1
374,Were we the only ones who found <e>Romney</e>'s immigration comments about his father being born in Mexico strange?,-1
375,<e>Mitt Romney</e>'s<a> immigration plan </a>is apparently to send them to fight wars. Illegal immigrants for illegal wars! #MocktheVote,-1
376,My mom used to make $8.11 an hour. <e>Romney </e>isn't the answer for MY family. MY family works to maintain stability.,-1
377," MT @OCAmericans <e>Romney<e> has 1 Bachelors <a>degree </a> 1 <a>Masters in finance</a>,  <a>1 juris Doc & 5 hon Ph.ds </a>while Obama surrenders his law license(cont) http://t.co/QjZMjoxn",1
378, Ann <e>Romney</e> and Michelle <e>Obama</e> look <a>fabulous</a> as always. Loving the pink on both of them. Partial to Ann's fashion necklace. ðŸ˜Š,0
379,"Obama 2012 National Policy Director James Kvaal breaks down <e>Romney's</e> misleading claims about the <a>national debt</a>: http://t.co/EZVW1MZH""",-1
