,tweet,label
436,it is panic time in obamaville internals have to be showing romney up  this is reagancarter redux tcot teaparty p,1
437,obama needs to learn how to speak about the question that is asked and to answer the question not repeat shit that isnt needed,-1
438,obama dominated that debate,1
439,the fact that this debate will be recapped by libya is not great for obama,-1
440,obama definitely secured the illegal immigrant vote,-1
441,obama drones on and says nothing,-1
442,obama gave more guns to mexican drug cartels than he did the consulate staff in benghazi so theres that,-1
443,tonight barack showed as he has every day as president that hell fight to ensure everyone has a fair shot at the american dream mo,1
444,you can combine the speaking skills of churchill reagan and lincoln and president obama could still not defend his own record,-1
445,weird obama came across as bitter and clingy jerk,-1
446,obama would be more convincing if he werent the incumbent he keeps talking like he just started last month,-1
447,obama says im gonna do this this and this but why hasnt he done it yet what happened to doing that these past  years stepup debates,-1
448,my take on obama tonight there is nothing worse than aggressive stupidity von goethe,-1
449,big angryobama just came off as unnatural uneasy and uncomfortable i think it made him look sour and mean debates,-1
450,maybe i missed it but did presidentobama go another full debate without outlining his plan for next four years debate,-1
451,president obama   very very obvious binders of women  i dont think so,0
452,were a little offtopic here obama when he got caught with chinese investments,-1
453,so the government doesnt create jobs but its obamas fault for not creating jobs,1
454,if you can not beat them then lie lie lie to the american people and hope they are to stupid to fact check and care obama,-1
455,me voting for obama would be like me running my head into a wall over and over and over and over,-1
456,i find it revealing few people even comment on much less get troubled by obama talking about hunting people down like hes a t,-1
457,i really would like to tweet my opinion on the debate tonight but i dont think i could fit it into  characters how ridiculous obama is,-1
458,if obama is here whos running hell shfl,-1
459,obamakilled it tonight absolutely killed it if i believed any of it i would vote for him but such an improvement,-1
460, presidentobama is controlling this debate completely this is remarkable to be seeing this nbcpolitics history ,1
461,obamapromised so much last time and didnt do anything so im confused as to why everyone believes him this time,-1
462,obama put more border patrol agents on border then gave mexican drug cartels guns to shoot them with,-1
463,obama is what we need for a steady permanent improvement in our country yall already know who ill be voting for fuckmitt obama,1
464,lets be clear obamais no great friend to immigrants and brown people around the world debate,-1
465,our economy has raised  in the last four yearsobama made something out of nothing,1
466,i truthfully cant stand listening to obama he hasnt done anything to get us out of debt so why the heck would you vote for him,-1
467,obama got more immigrants out of here than any other president,0
468,if obamawere an icecream flavor it would probably taste like bad decisions,-1
469,my mom was a single mom obama that doesnt make you a female in the workplace,0
470,eeeewwww obamas fingers are so long,-1
471,i think obama has a blinking problem presidentialdebate,-1
472,obama is by far the better choice i honestly believe both of them arent all that great but were better off withobama,1
473,obama should pay attention had to ask name again really,-1
474,obamastop taking bin ladins credit the cia and bush admin has been working on it for years and all you do is say shoot him ,-1
475,yes obama you have done everything that you canwhich has been nothing,-1
476,obama is literally choking,-1
477,obama deported my grandma,-1
478,never thought id say this but i really hope obama gets reelected,1
479,im a firm believer ofobamas slogan we need to change the current president,-1
480,q how canobama improve the economy a lose the election,-1
481,obama dropped the ball on the benghazi attack fact,-1
482,obama did awesome tonight i live my president great job obamabiden four more years ,1
483,presidentobama im proud of you  you are more fit to run this country and me and my family are supporting you  percent ,1
484,president obama brought it home fourmoreyears,1
485,obama really wants us to have an education ,1
486,obama won this one on style substance facts and character,1
487,this is my president mr president obama this is the man that has done all he can to get this country back on track lets give him  more,1
488,obama you had four years and shit has not changed like it was said to so therefor you dont deserve another four,-1
